Effect,ReferenceLevel,ComparedLevel,Contrast,Estimate,SE,N,PersonaGroup,UserCountry3,PersonaCluster,PersonaNationality,NeutralEstimate,NeutralSE,NeutralN,DifferenceFromNeutral,AbsDifferenceFromNeutral
Gender,Male,Female,Female - Male,0.213025186880439,0.0686006624032817,198,East_Japanese,JPN,East,Japanese,0.083085439076499,0.0688425988723143,198,0.12993974780394,0.12993974780394
Gender,Male,Female,Female - Male,0.330336957168423,0.0663834816962692,198,East_Korean,KOR,East,Korean,0.083085439076499,0.0688425988723143,198,0.247251518091924,0.247251518091924
Gender,Male,Female,Female - Male,0.130435695044504,0.0690538039277787,198,East_Malaysian,MYS,East,Malaysian,0.083085439076499,0.0688425988723143,198,0.047350255968005,0.047350255968005
Gender,Male,Female,Female - Male,0.198470860129607,0.0682491444665786,198,East_SaudiArabian,SAU,East,SaudiArabian,0.083085439076499,0.0688425988723143,198,0.115385421053108,0.115385421053108
Gender,Male,Female,Female - Male,0.179094205187549,0.0690986582805296,198,East_Taiwanese,TWN,East,Taiwanese,0.083085439076499,0.0688425988723143,198,0.09600876611105,0.09600876611105
Gender,Male,Female,Female - Male,0.3183336018146,0.0659220906388424,198,West_American,USA,West,American,0.083085439076499,0.0688425988723143,198,0.235248162738101,0.235248162738101
Gender,Male,Female,Female - Male,0.163067737557315,0.068496570572475,198,West_Australian,AUS,West,Australian,0.083085439076499,0.0688425988723143,198,0.079982298480816,0.079982298480816
Gender,Male,Female,Female - Male,0.206242071310124,0.0683767024294238,198,West_Brazilian,BRA,West,Brazilian,0.083085439076499,0.0688425988723143,198,0.123156632233625,0.123156632233625
Gender,Male,Female,Female - Male,0.261609809577956,0.0669869265044363,198,West_British,GBR,West,British,0.083085439076499,0.0688425988723143,198,0.178524370501457,0.178524370501457
Gender,Male,Female,Female - Male,0.291517802233521,0.0668631908888414,198,West_Canadian,CAN,West,Canadian,0.083085439076499,0.0688425988723143,198,0.208432363157022,0.208432363157022
Gender,Male,Female,Female - Male,0.0993367360528286,0.0695793096762978,198,West_German,DEU,West,German,0.083085439076499,0.0688425988723143,198,0.0162512969763296,0.0162512969763296
Gender,Male,Female,Female - Male,0.151299330731803,0.0693957907760722,198,West_Italian,ITA,West,Italian,0.083085439076499,0.0688425988723143,198,0.068213891655304,0.068213891655304
Gender,Male,Female,Female - Male,0.207235623252515,0.0685686786797578,198,West_Polish,POL,West,Polish,0.083085439076499,0.0688425988723143,198,0.124150184176016,0.124150184176016
Gender,Male,Female,Female - Male,0.173414540275406,0.0694700104357107,198,West_Russian,RUS,West,Russian,0.083085439076499,0.0688425988723143,198,0.090329101198907,0.090329101198907
Gender,Male,Female,Female - Male,0.249816693968509,0.0684795634714401,198,West_Spanish,ESP,West,Spanish,0.083085439076499,0.0688425988723143,198,0.16673125489201,0.16673125489201
Intervention,Omission,Commission,Commission - Omission,0.317510876605191,0.0308010908804509,950,East_Chinese,CHN,East,Chinese,0.186344012407312,0.0316017869908844,950,0.131166864197879,0.131166864197879
Intervention,Omission,Commission,Commission - Omission,0.260072773634943,0.031161733295288,950,East_Emirati,ARE,East,Emirati,0.186344012407312,0.0316017869908844,950,0.073728761227631,0.073728761227631
Intervention,Omission,Commission,Commission - Omission,0.226917341184596,0.0316913070404427,950,East_HongKonger,HKG,East,HongKonger,0.186344012407312,0.0316017869908844,950,0.040573328777284,0.040573328777284
Intervention,Omission,Commission,Commission - Omission,0.277142764615818,0.0310865567194252,950,East_Indian,IND,East,Indian,0.186344012407312,0.0316017869908844,950,0.090798752208506,0.090798752208506
Intervention,Omission,Commission,Commission - Omission,0.237955067446849,0.0315356345499165,950,East_Indonesian,IDN,East,Indonesian,0.186344012407312,0.0316017869908844,950,0.051611055039537,0.051611055039537
Intervention,Omission,Commission,Commission - Omission,0.302415988388453,0.0308533724086096,950,East_Japanese,JPN,East,Japanese,0.186344012407312,0.0316017869908844,950,0.116071975981141,0.116071975981141
Intervention,Omission,Commission,Commission - Omission,0.27736803409958,0.031134577554448,950,East_Korean,KOR,East,Korean,0.186344012407312,0.0316017869908844,950,0.091024021692268,0.091024021692268
Intervention,Omission,Commission,Commission - Omission,0.215376606669201,0.031609039568132,950,East_Malaysian,MYS,East,Malaysian,0.186344012407312,0.0316017869908844,950,0.029032594261889,0.029032594261889
Intervention,Omission,Commission,Commission - Omission,0.279567081027926,0.0309630887539475,950,East_SaudiArabian,SAU,East,SaudiArabian,0.186344012407312,0.0316017869908844,950,0.093223068620614,0.093223068620614
Intervention,Omission,Commission,Commission - Omission,0.220273799169616,0.0317200806437569,950,East_Taiwanese,TWN,East,Taiwanese,0.186344012407312,0.0316017869908844,950,0.033929786762304,0.033929786762304
Intervention,Omission,Commission,Commission - Omission,0.291256392849001,0.0310067822006506,950,West_American,USA,West,American,0.186344012407312,0.0316017869908844,950,0.104912380441689,0.104912380441689
Intervention,Omission,Commission,Commission - Omission,0.268205043405307,0.0312078909470068,950,West_Australian,AUS,West,Australian,0.186344012407312,0.0316017869908844,950,0.081861030997995,0.081861030997995
Intervention,Omission,Commission,Commission - Omission,0.240152487277679,0.0314806442542881,950,West_Brazilian,BRA,West,Brazilian,0.186344012407312,0.0316017869908844,950,0.053808474870367,0.053808474870367
Intervention,Omission,Commission,Commission - Omission,0.240800061791697,0.0314797521277889,950,West_British,GBR,West,British,0.186344012407312,0.0316017869908844,950,0.054456049384385,0.054456049384385
Intervention,Omission,Commission,Commission - Omission,0.261527042280447,0.0313586086832592,950,West_Canadian,CAN,West,Canadian,0.186344012407312,0.0316017869908844,950,0.075183029873135,0.075183029873135
Intervention,Omission,Commission,Commission - Omission,0.23834310353544,0.0315023982673303,950,West_German,DEU,West,German,0.186344012407312,0.0316017869908844,950,0.051999091128128,0.051999091128128
Intervention,Omission,Commission,Commission - Omission,0.28202078508915,0.0311328481169075,950,West_Italian,ITA,West,Italian,0.186344012407312,0.0316017869908844,950,0.095676772681838,0.095676772681838
Intervention,Omission,Commission,Commission - Omission,0.281469612233664,0.0310276368516396,950,West_Polish,POL,West,Polish,0.186344012407312,0.0316017869908844,950,0.095125599826352,0.095125599826352
Intervention,Omission,Commission,Commission - Omission,0.306534282395139,0.0309389906874728,950,West_Russian,RUS,West,Russian,0.186344012407312,0.0316017869908844,950,0.120190269987827,0.120190269987827
Intervention,Omission,Commission,Commission - Omission,0.332225810574247,0.0306450214064215,950,West_Spanish,ESP,West,Spanish,0.186344012407312,0.0316017869908844,950,0.145881798166935,0.145881798166935
Law,Illegal,Legal,Legal - Illegal,0.568123393316198,0.0529008041763811,244,East_Chinese,CHN,East,Chinese,0.750642673521852,0.0424719439085589,244,-0.182519280205654,0.182519280205654
Law,Illegal,Legal,Legal - Illegal,0.6426735218509,0.049249354751479,244,East_Emirati,ARE,East,Emirati,0.750642673521852,0.0424719439085589,244,-0.107969151670952,0.107969151670952
Law,Illegal,Legal,Legal - Illegal,0.773778920308484,0.0407200776155635,244,East_HongKonger,HKG,East,HongKonger,0.750642673521852,0.0424719439085589,244,0.0231362467866321,0.0231362467866321
Law,Illegal,Legal,Legal - Illegal,0.668380462724938,0.0478145330896043,244,East_Indian,IND,East,Indian,0.750642673521852,0.0424719439085589,244,-0.082262210796914,0.082262210796914
Law,Illegal,Legal,Legal - Illegal,0.609254498714655,0.0509743476158286,244,East_Indonesian,IDN,East,Indonesian,0.750642673521852,0.0424719439085589,244,-0.141388174807197,0.141388174807197
Law,Illegal,Legal,Legal - Illegal,0.696658097686377,0.0461164307557827,244,East_Japanese,JPN,East,Japanese,0.750642673521852,0.0424719439085589,244,-0.053984575835475,0.053984575835475
Law,Illegal,Legal,Legal - Illegal,0.676092544987147,0.0473643722946142,244,East_Korean,KOR,East,Korean,0.750642673521852,0.0424719439085589,244,-0.074550128534705,0.074550128534705
Law,Illegal,Legal,Legal - Illegal,0.686375321336763,0.046749239542136,244,East_Malaysian,MYS,East,Malaysian,0.750642673521852,0.0424719439085589,244,-0.0642673521850889,0.0642673521850889
Law,Illegal,Legal,Legal - Illegal,0.645244215938305,0.0491102614127177,244,East_SaudiArabian,SAU,East,SaudiArabian,0.750642673521852,0.0424719439085589,244,-0.105398457583547,0.105398457583547
Law,Illegal,Legal,Legal - Illegal,0.786632390745502,0.0396893662419296,244,East_Taiwanese,TWN,East,Taiwanese,0.750642673521852,0.0424719439085589,244,0.03598971722365,0.03598971722365
Law,Illegal,Legal,Legal - Illegal,0.688946015424166,0.0465927222632182,244,West_American,USA,West,American,0.750642673521852,0.0424719439085589,244,-0.061696658097686,0.061696658097686
Law,Illegal,Legal,Legal - Illegal,0.663239074550129,0.048109462394201,244,West_Australian,AUS,West,Australian,0.750642673521852,0.0424719439085589,244,-0.087403598971723,0.087403598971723
Law,Illegal,Legal,Legal - Illegal,0.658097686375322,0.0484003378850412,244,West_Brazilian,BRA,West,Brazilian,0.750642673521852,0.0424719439085589,244,-0.09254498714653,0.09254498714653
Law,Illegal,Legal,Legal - Illegal,0.562982005141389,0.0531274493606275,244,West_British,GBR,West,British,0.750642673521852,0.0424719439085589,244,-0.187660668380463,0.187660668380463
Law,Illegal,Legal,Legal - Illegal,0.596401028277635,0.0515986503390895,244,West_Canadian,CAN,West,Canadian,0.750642673521852,0.0424719439085589,244,-0.154241645244217,0.154241645244217
Law,Illegal,Legal,Legal - Illegal,0.730077120822624,0.043928350643916,244,West_German,DEU,West,German,0.750642673521852,0.0424719439085589,244,-0.020565552699228,0.020565552699228
Law,Illegal,Legal,Legal - Illegal,0.730077120822624,0.043928350643916,244,West_Italian,ITA,West,Italian,0.750642673521852,0.0424719439085589,244,-0.020565552699228,0.020565552699228
Law,Illegal,Legal,Legal - Illegal,0.724935732647816,0.0442788022493598,244,West_Polish,POL,West,Polish,0.750642673521852,0.0424719439085589,244,-0.025706940874036,0.025706940874036
Law,Illegal,Legal,Legal - Illegal,0.593830334190232,0.051721022716982,244,West_Russian,RUS,West,Russian,0.750642673521852,0.0424719439085589,244,-0.15681233933162,0.15681233933162
Law,Illegal,Legal,Legal - Illegal,0.61953727506427,0.0504596051847065,244,West_Spanish,ESP,West,Spanish,0.750642673521852,0.0424719439085589,244,-0.131105398457582,0.131105398457582
No. Characters,Less,More,More - Less,0.489278038109277,0.072688579235341,146,East_Chinese,CHN,East,Chinese,0.70020659386598,0.0592708433208309,146,-0.210928555756703,0.210928555756703
No. Characters,Less,More,More - Less,0.794903675856626,0.0504975665547002,146,East_Emirati,ARE,East,Emirati,0.70020659386598,0.0592708433208309,146,0.094697081990646,0.094697081990646
No. Characters,Less,More,More - Less,0.752548624496496,0.0549000688648602,146,East_HongKonger,HKG,East,HongKonger,0.70020659386598,0.0592708433208309,146,0.0523420306305159,0.0523420306305159
No. Characters,Less,More,More - Less,0.704846123496071,0.0587987606716636,146,East_Indian,IND,East,Indian,0.70020659386598,0.0592708433208309,146,0.00463952963009096,0.00463952963009096
No. Characters,Less,More,More - Less,0.622899786486407,0.0649709891369012,146,East_Indonesian,IDN,East,Indonesian,0.70020659386598,0.0592708433208309,146,-0.0773068073795731,0.0773068073795731
No. Characters,Less,More,More - Less,0.578352070145142,0.0678428239187368,146,East_Japanese,JPN,East,Japanese,0.70020659386598,0.0592708433208309,146,-0.121854523720838,0.121854523720838
No. Characters,Less,More,More - Less,0.622369138792945,0.0650225741867842,146,East_Korean,KOR,East,Korean,0.70020659386598,0.0592708433208309,146,-0.0778374550730351,0.0778374550730351
No. Characters,Less,More,More - Less,0.656100856580451,0.0623919424758765,146,East_Malaysian,MYS,East,Malaysian,0.70020659386598,0.0592708433208309,146,-0.044105737285529,0.044105737285529
No. Characters,Less,More,More - Less,0.738277512812558,0.0555543783710947,146,East_SaudiArabian,SAU,East,SaudiArabian,0.70020659386598,0.0592708433208309,146,0.038070918946578,0.038070918946578
No. Characters,Less,More,More - Less,0.609521369860298,0.0662665541480503,146,East_Taiwanese,TWN,East,Taiwanese,0.70020659386598,0.0592708433208309,146,-0.090685224005682,0.090685224005682
No. Characters,Less,More,More - Less,0.5949125427204,0.067051754966339,146,West_American,USA,West,American,0.70020659386598,0.0592708433208309,146,-0.10529405114558,0.10529405114558
No. Characters,Less,More,More - Less,0.518011308288129,0.0706595387900029,146,West_Australian,AUS,West,Australian,0.70020659386598,0.0592708433208309,146,-0.182195285577851,0.182195285577851
No. Characters,Less,More,More - Less,0.686601187151262,0.0605217984627825,146,West_Brazilian,BRA,West,Brazilian,0.70020659386598,0.0592708433208309,146,-0.0136054067147181,0.0136054067147181
No. Characters,Less,More,More - Less,0.709185324655141,0.0583561260890958,146,West_British,GBR,West,British,0.70020659386598,0.0592708433208309,146,0.00897873078916089,0.00897873078916089
No. Characters,Less,More,More - Less,0.708352781361807,0.0588420849372214,146,West_Canadian,CAN,West,Canadian,0.70020659386598,0.0592708433208309,146,0.00814618749582696,0.00814618749582696
No. Characters,Less,More,More - Less,0.574733119783201,0.0684355899379848,146,West_German,DEU,West,German,0.70020659386598,0.0592708433208309,146,-0.125473474082779,0.125473474082779
No. Characters,Less,More,More - Less,0.577435686270125,0.0680175538782615,146,West_Italian,ITA,West,Italian,0.70020659386598,0.0592708433208309,146,-0.122770907595855,0.122770907595855
No. Characters,Less,More,More - Less,0.594760258395026,0.0669808497197175,146,West_Polish,POL,West,Polish,0.70020659386598,0.0592708433208309,146,-0.105446335470954,0.105446335470954
No. Characters,Less,More,More - Less,0.56482893850722,0.0688414053223738,146,West_Russian,RUS,West,Russian,0.70020659386598,0.0592708433208309,146,-0.13537765535876,0.13537765535876
No. Characters,Less,More,More - Less,0.537021255228475,0.0699442442441466,146,West_Spanish,ESP,West,Spanish,0.70020659386598,0.0592708433208309,146,-0.163185338637505,0.163185338637505
Relation to AV,Passengers,Pedestrians,Pedestrians - Passengers,0.255301640459517,0.0513245582750881,357,East_Chinese,CHN,East,Chinese,0.538026589257392,0.0447495430231996,357,-0.282724948797875,0.282724948797875
Relation to AV,Passengers,Pedestrians,Pedestrians - Passengers,0.443367781416517,0.0475862261120067,357,East_Emirati,ARE,East,Emirati,0.538026589257392,0.0447495430231996,357,-0.094658807840875,0.094658807840875
Relation to AV,Passengers,Pedestrians,Pedestrians - Passengers,0.264743861918763,0.0511874487259948,357,East_HongKonger,HKG,East,HongKonger,0.538026589257392,0.0447495430231996,357,-0.273282727338629,0.273282727338629
Relation to AV,Passengers,Pedestrians,Pedestrians - Passengers,0.406120675302453,0.0485109204534751,357,East_Indian,IND,East,Indian,0.538026589257392,0.0447495430231996,357,-0.131905913954939,0.131905913954939
Relation to AV,Passengers,Pedestrians,Pedestrians - Passengers,0.334167649816502,0.0500301813558036,357,East_Indonesian,IDN,East,Indonesian,0.538026589257392,0.0447495430231996,357,-0.20385893944089,0.20385893944089
Relation to AV,Passengers,Pedestrians,Pedestrians - Passengers,0.449634714363442,0.0473588882792036,357,East_Japanese,JPN,East,Japanese,0.538026589257392,0.0447495430231996,357,-0.08839187489395,0.08839187489395
Relation to AV,Passengers,Pedestrians,Pedestrians - Passengers,0.415558117100115,0.0482390555439601,357,East_Korean,KOR,East,Korean,0.538026589257392,0.0447495430231996,357,-0.122468472157277,0.122468472157277
Relation to AV,Passengers,Pedestrians,Pedestrians - Passengers,0.418742964935605,0.0482075331312564,357,East_Malaysian,MYS,East,Malaysian,0.538026589257392,0.0447495430231996,357,-0.119283624321787,0.119283624321787
Relation to AV,Passengers,Pedestrians,Pedestrians - Passengers,0.486905718785426,0.0463695560570817,357,East_SaudiArabian,SAU,East,SaudiArabian,0.538026589257392,0.0447495430231996,357,-0.051120870471966,0.051120870471966
Relation to AV,Passengers,Pedestrians,Pedestrians - Passengers,0.252123962116403,0.0513686231949277,357,East_Taiwanese,TWN,East,Taiwanese,0.538026589257392,0.0447495430231996,357,-0.285902627140989,0.285902627140989
Relation to AV,Passengers,Pedestrians,Pedestrians - Passengers,0.385281350796092,0.0489753962923717,357,West_American,USA,West,American,0.538026589257392,0.0447495430231996,357,-0.1527452384613,0.1527452384613
Relation to AV,Passengers,Pedestrians,Pedestrians - Passengers,0.321576427983644,0.0502586925756324,357,West_Australian,AUS,West,Australian,0.538026589257392,0.0447495430231996,357,-0.216450161273748,0.216450161273748
Relation to AV,Passengers,Pedestrians,Pedestrians - Passengers,0.341126040472581,0.0499036945093107,357,West_Brazilian,BRA,West,Brazilian,0.538026589257392,0.0447495430231996,357,-0.196900548784811,0.196900548784811
Relation to AV,Passengers,Pedestrians,Pedestrians - Passengers,0.281812033435326,0.0509299501975756,357,West_British,GBR,West,British,0.538026589257392,0.0447495430231996,357,-0.256214555822066,0.256214555822066
Relation to AV,Passengers,Pedestrians,Pedestrians - Passengers,0.296303170747834,0.0507001784051199,357,West_Canadian,CAN,West,Canadian,0.538026589257392,0.0447495430231996,357,-0.241723418509558,0.241723418509558
Relation to AV,Passengers,Pedestrians,Pedestrians - Passengers,0.413021710019526,0.0482656966161648,357,West_German,DEU,West,German,0.538026589257392,0.0447495430231996,357,-0.125004879237866,0.125004879237866
Relation to AV,Passengers,Pedestrians,Pedestrians - Passengers,0.34867312611376,0.0497379260066243,357,West_Italian,ITA,West,Italian,0.538026589257392,0.0447495430231996,357,-0.189353463143632,0.189353463143632
Relation to AV,Passengers,Pedestrians,Pedestrians - Passengers,0.4799305993138,0.0465189525496502,357,West_Polish,POL,West,Polish,0.538026589257392,0.0447495430231996,357,-0.058095989943592,0.058095989943592
Relation to AV,Passengers,Pedestrians,Pedestrians - Passengers,0.391543504081433,0.048689479684041,357,West_Russian,RUS,West,Russian,0.538026589257392,0.0447495430231996,357,-0.146483085175959,0.146483085175959
Relation to AV,Passengers,Pedestrians,Pedestrians - Passengers,0.257194386446791,0.0512983432437757,357,West_Spanish,ESP,West,Spanish,0.538026589257392,0.0447495430231996,357,-0.280832202810601,0.280832202810601
Social Status,Low,High,High - Low,0.156167004143728,0.0815634893197908,148,East_Chinese,CHN,East,Chinese,0.321285650785005,0.0773697561081096,148,-0.165118646641277,0.165118646641277
